"key","scientificName","recordedBy","recordNumber","year","eventDate","stateProvince","locality","verbatimLocality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","elevation","verbatimElevation","habitat","occurrenceRemarks","fieldNotes","dynamicProperties","reproductiveCondition","associatedTaxa","identifiedBy","dateIdentified","typeStatus","preparations","institutionCode","collectionCode"
"2907800085","Metrosideros polymorpha Gaudich.","Shea Uehana (ORCID 0000-0003-1142-4215)",NA,2019,"2019-01-16","Hawaii","Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_015 (plot dimensions: 40m x 40m)",NA,19.561039,-155.249535,20,1208,NA,"evergreenForest; slope aspect: 209.6; slope gradient: 11.97; soil type order: Histosols","sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.",NA,NA,NA,NA,"undefined","2019-01-16T20:11:00",NA,"preservative type: ambient, sample mass: 4.52","NEON","TPLC-CF"
"2907800090","Metrosideros polymorpha Gaudich.","Shea Uehana (ORCID 0000-0003-1142-4215)",NA,2019,"2019-01-15","Hawaii","Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_013 (plot dimensions: 40m x 40m)",NA,19.564986,-155.34223,20,1872.5,NA,"evergreenForest; slope aspect: 228.9; slope gradient: 3.83; soil type order: Histosols","sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.",NA,NA,NA,NA,"undefined","2019-01-15T22:48:00",NA,"preservative type: ambient, sample mass: 5.47","NEON","TPLC-CF"
"2907800092","Metrosideros polymorpha Gaudich.","Shea Uehana (ORCID 0000-0003-1142-4215)",NA,2019,"2019-01-15","Hawaii","Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_013 (plot dimensions: 40m x 40m)",NA,19.564986,-155.34223,20,1872.5,NA,"evergreenForest; slope aspect: 228.9; slope gradient: 3.83; soil type order: Histosols","sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.",NA,NA,NA,NA,"Sam Preer (ORCID 0000-0002-8685-0449)","2019-01-15T23:08:00",NA,"preservative type: ambient, sample mass: 5.89","NEON","TPLC-CF"
"2907800095","Metrosideros polymorpha Gaudich.","Shea Uehana (ORCID 0000-0003-1142-4215)",NA,2019,"2019-01-15","Hawaii","Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_002 (plot dimensions: 40m x 40m)",NA,19.595002,-155.346931,20,1792.5,NA,"evergreenForest; slope aspect: 70; slope gradient: 2.29; soil type order: Histosols","sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.",NA,NA,NA,NA,"undefined","2019-01-15T20:57:00",NA,"preservative type: ambient, sample mass: 4.41","NEON","TPLC-CF"
"2907800135","Metrosideros polymorpha Gaudich.","Rob Hamnett (ORCID 0000-0003-3396-0908)",NA,2019,"2019-01-16","Hawaii","Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_034 (plot dimensions: 40m x 40m)",NA,19.549124,-155.312265,20,1649,NA,"evergreenForest; slope aspect: 101.3; slope gradient: 0.69; soil type order: Histosols","sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.",NA,NA,NA,NA,"undefined","2019-01-16T22:50:00",NA,"preservative type: ambient, sample mass: 5.47","NEON","TPLC-CF"
"2907800140","Metrosideros polymorpha Gaudich.","Rob Hamnett (ORCID 0000-0003-3396-0908)",NA,2019,"2019-01-16","Hawaii","Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_034 (plot dimensions: 40m x 40m)",NA,19.549124,-155.312265,20,1649,NA,"evergreenForest; slope aspect: 101.3; slope gradient: 0.69; soil type order: Histosols","sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.",NA,NA,NA,NA,"undefined","2019-01-16T23:21:00",NA,"preservative type: ambient, sample mass: 4.91","NEON","TPLC-CF"
"2907800150","Metrosideros polymorpha Gaudich.","Rob Hamnett (ORCID 0000-0003-3396-0908)",NA,2019,"2019-01-15","Hawaii","Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_032 (plot dimensions: 40m x 40m)",NA,19.55072,-155.315984,20,1683,NA,"evergreenForest; slope aspect: 220; slope gradient: 0.63; soil type order: Histosols","sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.",NA,NA,NA,NA,"undefined","2019-01-15T23:01:00",NA,"preservative type: ambient, sample mass: 5.6","NEON","TPLC-CF"
"2907800152","Metrosideros polymorpha Gaudich.","Rob Hamnett (ORCID 0000-0003-3396-0908)",NA,2019,"2019-01-15","Hawaii","Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_032 (plot dimensions: 40m x 40m)",NA,19.55072,-155.315984,20,1683,NA,"evergreenForest; slope aspect: 220; slope gradient: 0.63; soil type order: Histosols","sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.",NA,NA,NA,NA,"undefined","2019-01-15T22:39:00",NA,"preservative type: ambient, sample mass: 4.87","NEON","TPLC-CF"
"2907800154","Metrosideros polymorpha Gaudich.","Rob Hamnett (ORCID 0000-0003-3396-0908)",NA,2019,"2019-01-15","Hawaii","Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_032 (plot dimensions: 40m x 40m)",NA,19.55072,-155.315984,20,1683,NA,"evergreenForest; slope aspect: 220; slope gradient: 0.63; soil type order: Histosols","sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.",NA,NA,NA,NA,"undefined","2019-01-15T23:06:00",NA,"preservative type: ambient, sample mass: 5.23","NEON","TPLC-CF"
"2907800155","Metrosideros polymorpha Gaudich.","Rob Hamnett (ORCID 0000-0003-3396-0908)",NA,2019,"2019-01-15","Hawaii","Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_031 (plot dimensions: 40m x 40m)",NA,19.553624,-155.319191,20,1711.5,NA,"evergreenForest; slope aspect: 315.6; slope gradient: 6.62; soil type order: Histosols","sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.",NA,NA,NA,NA,"undefined","2019-01-15T20:22:00",NA,"preservative type: ambient, sample mass: 3.43","NEON","TPLC-CF"
"4010374313","Metrosideros polymorpha Gaudich.","S. Walsh","SKW667",2019,"2019-01-03","Hawaii","Waimea District, Pihea.",NA,22.1536,-159.62,NA,1252,NA,"Montane wet forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"5956146043","Metrosideros polymorpha Gaudich.","Walsh, S.; Flynn, T.; Moeller, D.; Villanueva, S.; Wolkis, D.","SKW667",2019,"2019-01-03","Hawaii","Waimea District. Pihea.",NA,NA,NA,NA,1252,"1252 m","Metrosideros polymorpha montane wet forest with Metrosideros polymorpha var. dieteri, Cheirodendron spp., Dicranopteris linearis, Diplopterygium pinnatum, Hedychium gardnerianum, Spzygium sandwicensis, Smilax melastomifolia, Luzula hawaiiensis.","NTBG acc. 20190020; Large shrub to small tree about 12 feet tall. Stames (flowers) red.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956213571","Metrosideros polymorpha var. dieteri J.W.Dawson & Stemmerm.","Walsh, S.; Flynn, T.; Moeller, D.; Villanueva, S.; Wolkis, D.","SKW665",2019,"2019-01-03","Hawaii","Waimea District. Pihea.",NA,NA,NA,NA,1222,"1222 m","Metrosideros polymorpha montane wet forest with Metrosideros polymorpha var. glaberrima, Cheirodendron spp., Dicranopteris linearis, Diplopterygium pinnatum, Hedychium gardnerianum, Spzygium sandwicensis, Smilax melastomifolia, Luzula hawaiiensis.","NTBG acc 20190018; Tree about 25 feet tall.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956252307","Metrosideros polymorpha var. dieteri J.W.Dawson & Stemmerm.","Wolkis, D.; Walsh, S.; Lyte, B.; Lum, C.","DMW1200",2019,"2019-01-14","Hawaii","Waimea District. Kokee.",NA,NA,NA,NA,1231,"1231 m","Pihea Wet forest Cheidrondron spp., Dicranopteris linearis, Sadleria sp.","Tree 5 meters high. Rust like spots present on leaves.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956309431","Metrosideros polymorpha Gaudich.","Wolkis, D.; Walsh, S.; Lyte, B.; Lum, C.","DMW1201",2019,"2019-01-14","Hawaii","Waimea District. Kokee.",NA,NA,NA,NA,1266,"1266 m","Pihea Wet forest Cheidrondron spp., Clermontia sp., Dicranopteris linearis, Hedychium gardnerianum, Metrosideros polymorpha var. dieteri, Sadleria sp.","Tree 2.5 meters high. Lichen(s) and moss(es) on stems.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956414092","Metrosideros polymorpha var. dieteri J.W.Dawson & Stemmerm.","Walsh, S.; Flynn, T.; Moeller, D.; Villanueva, S.; Wolkis, D.","SKW666",2019,"2019-01-03","Hawaii","Waimea District. Pihea.",NA,NA,NA,NA,1226,"1226 m","Metrosideros polymorpha montane wet forest with Metrosideros polymorpha var. glaberrima, Cheirodendron spp., Dicranopteris linearis, Diplopterygium pinnatum, Hedychium gardnerianum, Spzygium sandwicensis, Smilax melastomifolia, Luzula hawaiiensis.","NTBG acc. 20190019; Large to small tree about 13 feet tall.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"3827915318","Metrosideros waialealae var. waialealae","S. Walsh, M. Edmonds & N. Tangalin","SKW672",2019,"2019-02-05","Hawaii","Hanalei District, Namolokama",NA,22.1463,-159.496,NA,1269,NA,"Open boggy area of montane, wet forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"5054344318","Metrosideros polymorpha var. glaberrima (H.Lév.) H.St.John","Tangalin, Natalia","5079",2019,"2019-02-21","Hawaii","*",NA,NA,NA,NA,628,"628.0000000000 m","Metrosideros-Dicranopteris Lowland Wet Forest w/ Metrosideros polymorpha var. dieteri, Metrosideros waialealae, Dicranopteris, Clidemia, Andropogon.","Large sprawling tree about 18 ft tall. Bark shaggy light color. Leaves glabrous, new lvs red. Seed light color. Collected from a single tree. DNA photo. BISH,CAS,UBC. * Data from these fields are not available on the web.",NA,NA,NA,NA,NA,NA,NA,NA,"CAS","BOT-BC"
"5956312329","Metrosideros waialealae var. waialealae","Walsh, S.; Edmonds, M.; Tangalin, N.","SKW685",2019,"2019-02-06","Hawaii","Hanalei District. Namolokama",NA,NA,NA,NA,NA,"1301","Open boggy area of low canopy Metrosideros spp. Montane wet forest with Metrosideros polymorpha var. glaberrima, M. polymorpha var. dieteri, Melicope clusiifolia, Cheirodendron spp., Macherina angustifolia, Vaqcinium spp.","Tree about 12 feet tall. Stamens red. Petroles reddish-purple.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956369774","Metrosideros waialealae var. waialealae","Walsh, S.; Edmonds, M.; Tangalin, N.","SKW672",2019,"2019-02-05","Hawaii","Hanalei District. Namolokama",NA,NA,NA,NA,1269,"1269 m","Open boggy area of low canopy Metrosideros spp. Montane wet forest with Metrosideros polymorpha var. glaberrima, M. polymorpha var. dieteri, Machaerina angustifolia, Dubautia spp., Cheirodendron spp., Sadleria sp., Broussaisia arguta, Dicranopteris linearis, Nertera gr___","Small tree about 7 feet tall. Stamens red. Petioles pinkish-purple. Flower buds with dense, white hairs.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956385030","Metrosideros polymorpha Gaudich.","N. Tangalin","5079",2019,"2019-02-21","Hawaii","Koloa, Wahiawa basin, before Kanaele Bog, at end of 4WD road before trail to Kanaele Bog.",NA,NA,NA,NA,628,"628 m","Metrosideros-Dicranopteris lowland wet forest w/ Metrosideros polymorpha var. Dieteri, Metrosideros waialealae, Dicranopteris, Clidemia, Andropogon","Large sprawling tree about 18 ft tall. Bark shaggy light color., Leaves glaborous, new lvs red. Seed light color. Collected from a single tree.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956283678","Metrosideros polymorpha Gaudich.","N. Tangalin","5085",2019,"2019-03-08","Hawaii","Waimea, upper gulch above Waimea canyon, off of highway 550.",NA,NA,NA,NA,1031,"1031 m","Degraded diverse mesic forest w/ Acacia koa, Metrosideros polymorpha, Lantana, Myrica faya","Single large tree on ridge, about 25 ft tall. Flowers orange-red. Leaves glaborous ovate, new leaves lanceolate. Bud glaborous. Bark shaggy",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"3827907315","Metrosideros polymorpha var. pumila (A.Heller) J.W.Dawson & Stemmerm.","D. Wolkis, S. Blackwell & N. Melkonoff","DMW1203",2019,"2019-04-16","Hawaii","Alakai Swamp.",NA,22.1551,-159.596,NA,1231,NA,"Inundated soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"5956306832","Metrosideros polymorpha var. pumila (A.Heller) J.W.Dawson & Stemmerm.","Wolkis, D.; Blackwell, S.; Melkonoff, N.","DMW1203",2019,"2019-04-16","Hawaii","Waimea District. Alakai Swamp.",NA,NA,NA,NA,1231,"1231 m","Inundated soil. Cheirodendron sp., Coprosma elliptica, Dicranopters linearis, Drosera anglica, Hedychium gardnerianum, Korthalsella sp., Metrosideros polymorpha var. pumila, Sadleria sp., Vaccinium sp., Viola kauaen","Lat/Long: 22.155138, -159.595742; Large shrub about 1.75 m high. Underside of leaf super hairy. Korthalsella sp. present.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"2432125862","Metrosideros excelsa Sol. ex Gaertn.","Ryan Holt; Jack Brereton; Paige Haywood; Devan Matthews; Kent Sato; Adam Lenth","1",2019,"2019-05-18","California","coming into Laguna Lake Park, take a left at Dalidio Road and go to the second parking section. Four specimens of the species are to the left of the playground",NA,35.2633,-120.6843,NA,NA,NA,"out in the open next to lots of grass","about 20 feet high with canopy spreading around 6 feet wide. Lots of dark green leaves with fuzzy undersides",NA,NA,NA,NA,NA,NA,NA,"pressed herbarium specimen","OBI",NA
"5956177720","Metrosideros polymorpha Gaudich.","Walsh, S.; Perlman, S.; Wood, K.","SKW714",2019,"2019-05-08","Hawaii","Waimea District. Waialae",NA,NA,NA,NA,1124,"1124 m","Mixed mesic forest W/ Metrosideros polymorpha var. glaberrima, Acacia koa, Elaeocarpus bifidus, Dodonaea viscosa, Diospyros sandwicensis, Chrysodracon aurea, Planchonella sandwicensis, Melicope barbigera, Polyscias sp.","Lat/Long: 22.074617, -159.600173; Tree about 20 ft tall. In flower and mature and immature fruit. Stamens red.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956177717","Metrosideros polymorpha Gaudich.","Walsh, S.; Nyberg, B.; Wood, K.","SKW734",2019,"2019-08-28","Hawaii","Hanalei District. Kalalau Valley",NA,NA,NA,NA,562,"562 m","Mixed mesic forest with Psydrax odorata, Santalum sp., Dodonaea viscosa, Andropogon glomeratus, Psidium cattelanum, Clidemia hirta, Lantana camara","Tree about 20 feet tall. In fruit - immature, mature and old.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956384927","Metrosideros polymorpha Gaudich.","Wood, K.R.; Walsh, S.; Heintzman, S.","18348",2019,"2019-12-12","Hawaii","Kauai Hanalei District. Wainiha, upper northeastern fork.",NA,NA,NA,NA,671,"671 m","Metrosideros lowland wet forest and riparian vegetation suurrounded by steep valley walls with Dicranopteris and mixed shrubs with Antidesma, Syzygium, Broussaisia, Perrottetia, Melicope spp, Cyrtandra spp, Psychotria spp, Dubautia spp, Labordia spp, Coprosma waimeae, Cheirodendron spp, Polyscias kavaiensis, P. oahuensis, rich____","Seed Coll. Acc # 20190914; Tree, 4 meters tall with fruit.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"2592255121","Metrosideros waialealae var. waialealae","K. R. Wood, J. R. Shevock & D. Ma","17795",2018,"2018-01-29","Hawaii","Lihue District, Waiahi headwaters, south branch",NA,22.0066,-159.5,NA,850,NA,"Ridges of shrubland-fernland dissected by small drainages and patches of forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"5956314146","Metrosideros waialealae (Rock) Rock","Wood, K.R.; Shevock, J.; Ma, D.","17795",2018,"2018-01-29","Hawaii","Lihue District. Waiahi headwaters, south branch.",NA,NA,NA,NA,850,"850 m","Ridges of shrbland-fernland dissected by small drainages and patches of forest with Metrosideros ca 60% with 20% Cheirodendron interspersed with species of Psychotria, Broussaisia, Polyscias, Kadua, Melicope, Perrottetia, Machaerina, Vaccinium, Dubautia, ferns of Dicranopteris, S__","Tree, 5 meters tall, moderately branched, on wind swept ridge, in flower and old capsules, common.",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
